ID,PRODUCT_CODE,SKU,LENGTH,COLOR,TYPE,PRICE,STOCK,MANUFACTUREPRICE,WHOLESALEPRICE,REGULARPRICE,,,,,,,,
597,STW10 ,STW,,PINK,,75,48,37.50,37.50,150.00,,,,,,,,
597,STW10 ,STW,,PURPLE,,75,48,37.50,37.50,150.00,,,,,,,,
597,STW10 ,STW,,RED,,75,67,37.50,37.50,150.00,,,,,,,,
597,STW10 ,STW,,1,,50,61,25.00,25.00,100.00,,,,,,,,
597,STW10 ,STW,,27,,64,15,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,30,,50,12,25.00,25.00,100.00,,,,,,,,
597,STW10 ,STW,,33,,50,17,25.00,25.00,100.00,,,,,,,,
597,STW10 ,STW,,350,,64,16,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,613,,90,9,45.00,45.00,180.00,,,,,,,,
597,STW10 ,STW,,001B,,50,26,25.00,25.00,100.00,,,,,,,,
597,STW10 ,STW,,99J,,64,18,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,BURG,,64,24,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,P1B_30,,54,10,27.00,27.00,108.00,,,,,,,,
597,STW10 ,STW,,P1B_33,,54,14,27.00,27.00,108.00,,,,,,,,
597,STW10 ,STW,,P1B_350,,64,11,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,P1B_99J,,64,17,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,P1B_BG,,64,12,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,P27_30,,64,14,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,P27_33,,64,10,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,P27_613,,120,33,60.00,60.00,240.00,,,,,,,,
597,STW10 ,STW,,P4_27,,64,24,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,P4_30,,54,12,27.00,27.00,108.00,,,,,,,,
597,STW10 ,STW,,1,,64,121,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,2,,64,5,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,4,,64,5,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,22,,104,143,52.00,52.00,208.00,,,,,,,,
597,STW10 ,STW,,27,,78,12,39.00,39.00,156.00,,,,,,,,
597,STW10 ,STW,,30,,64,13,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,33,,64,2,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,350,,78,18,39.00,39.00,156.00,,,,,,,,
597,STW10 ,STW,,613,,104,20,52.00,52.00,208.00,,,,,,,,
597,STW10 ,STW,,001B,,64,92,32.00,32.00,128.00,,,,,,,,
597,STW10 ,STW,,99J,,78,4,39.00,39.00,156.00,,,,,,,,
597,STW10 ,STW,,P18_22,,104,72,52.00,52.00,208.00,,,,,,,,
597,STW10 ,STW,,P18_613,,104,17,52.00,52.00,208.00,,,,,,,,
597,STW10 ,STW,,P1B_30,,68,7,34.00,34.00,136.00,,,,,,,,
597,STW10 ,STW,,P1B_33,,68,2,34.00,34.00,136.00,,,,,,,,
597,STW10 ,STW,,P1B_BG,,78,2,39.00,39.00,156.00,,,,,,,,
597,STW10 ,STW,,P24_613,,104,80,52.00,52.00,208.00,,,,,,,,
597,STW10 ,STW,,P27_24,,104,135,52.00,52.00,208.00,,,,,,,,
597,STW10 ,STW,,P27_33,,78,2,39.00,39.00,156.00,,,,,,,,
597,STW10 ,STW,,P27_613,,134,107,67.00,67.00,268.00,,,,,,,,
597,STW10 ,STW,,P4_613,,104,153,52.00,52.00,208.00,,,,,,,,
597,STW10 ,STW,,P6_24,,104,30,52.00,52.00,208.00,,,,,,,,
597,STW10 ,STW,,P6_27,,78,96,39.00,39.00,156.00,,,,,,,,
597,STW10 ,STW,,P6_613,,104,57,52.00,52.00,208.00,,,,,,,,
597,STW10 ,STW,,1,,74,26,37.00,37.00,148.00,,,,,,,,
597,STW10 ,STW,,2,,74,77,37.00,37.00,148.00,,,,,,,,
597,STW10 ,STW,,4,,74,8,37.00,37.00,148.00,,,,,,,,
597,STW10 ,STW,,22,,124,20,62.00,62.00,248.00,,,,,,,,
597,STW10 ,STW,,350,,98,30,49.00,49.00,196.00,,,,,,,,
597,STW10 ,STW,,001B,,74,20,37.00,37.00,148.00,,,,,,,,
597,STW10 ,STW,,P1B_30,,78,16,39.00,39.00,156.00,,,,,,,,
597,STW10 ,STW,,P1B_33,,78,17,39.00,39.00,156.00,,,,,,,,
597,STW10 ,STW,,P1B_BG,,98,16,49.00,49.00,196.00,,,,,,,,
597,STW10 ,STW,,P27_24,,124,6,62.00,62.00,248.00,,,,,,,,
597,STW10 ,STW,,P27_30,,98,2,49.00,49.00,196.00,,,,,,,,
597,STW10 ,STW,,P27_33,,98,4,49.00,49.00,196.00,,,,,,,,
597,STW10 ,STW,,P4_30,,78,3,39.00,39.00,156.00,,,,,,,,
597,STW10 ,STW,,P4_613,,124,68,62.00,62.00,248.00,,,,,,,,
597,STW10 ,STW,,4,,88,2,44.00,44.00,176.00,,,,,,,,
597,STW10 ,STW,,30,,88,10,44.00,44.00,176.00,,,,,,,,
597,STW10 ,STW,,350,,112,15,56.00,56.00,224.00,,,,,,,,
597,STW10 ,STW,,P18_22,,138,5,69.00,69.00,276.00,,,,,,,,
597,STW10 ,STW,,P1B_30,,92,18,46.00,46.00,184.00,,,,,,,,
597,STW10 ,STW,,P1B_33,,92,12,46.00,46.00,184.00,,,,,,,,
597,STW10 ,STW,,P1B_BG,,112,4,56.00,56.00,224.00,,,,,,,,
597,STW10 ,STW,,P27_24,,138,7,69.00,69.00,276.00,,,,,,,,
597,STW10 ,STW,,P27_33,,112,6,56.00,56.00,224.00,,,,,,,,
597,STW10 ,STW,,P6_27,,112,4,56.00,56.00,224.00,,,,,,,,
597,STW10 ,STW,,1,,200,36,100.00,100.00,400.00,,,,,,,,
596,STW12 ,,,,Inch,,,0.00,0.00,0.00,,,,,,,,
595,STW14 ,,,,Inch,,,0.00,0.00,0.00,,,,,,,,
594,STW16 ,,,,Inch,,,0.00,0.00,0.00,,,,,,,,
592,STW18 ,,,,Inch,,,0.00,0.00,0.00,,,,,,,,
775,SUE,SUE,,1,Inch,48,48,24.00,24.00,96.00,,,,,,,,
768,SUN,SUN,,4,Inch,105,105,52.50,52.50,210.00,,,,,,,,
632,SYDNEY,1,,,Inch,,,0.00,0.00,0.00,,,,,,,,
632,SYDNEY,F4_30,,,Inch,,,0.00,0.00,0.00,,,,,,,,
632,SYDNEY,F1B_30,,,Inch,,,0.00,0.00,0.00,,,,,,,,
632,SYDNEY,DYF99J_530A,,,Inch,,,0.00,0.00,0.00,,,,,,,,
632,SYDNEY,DYF5_33_130,,,Inch,,,0.00,0.00,0.00,,,,,,,,
632,SYDNEY,DYF2315,,,Inch,,,0.00,0.00,0.00,,,,,,,,
632,SYDNEY,001B,,,Inch,,,0.00,0.00,0.00,,,,,,,,
632,SYDNEY,2,,,Inch,,,0.00,0.00,0.00,,,,,,,,
745,TARA T,TARA ,,4,Inch,,,0.00,0.00,0.00,,,,,,,,
745,TARA T,TARA ,,1,Inch,,,0.00,0.00,0.00,,,,,,,,
745,TARA T,TARA ,,001B,Inch,,,0.00,0.00,0.00,,,,,,,,
745,TARA T,TARA ,,2,Inch,,,0.00,0.00,0.00,,,,,,,,
630,TAYLOR,TAYLOR,,F1B_30,Inch,,,0.00,0.00,0.00,,,,,,,,
721,TERESA,,,,Inch,,,0.00,0.00,0.00,,,,,,,,
847,test001,FLW-B-DB2,10,3,,100,5,200.00,300.00,400.00,,,,,,,,
847,test001,FLW-B-DB3,10,3,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB4,10,3,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB5,10,3,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB6,10,4,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB7,10,6,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB8,10,8,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB9,10,9,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB10,10,10,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB11,10,12,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB12,10,14,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB13,10,16,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB14,10,18,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB15,10,22,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB16,10,24,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB17,10,25,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB18,10,27A,,199.2,5,159.36,179.28,298.80,,,,,,,,
847,test001,FLW-B-DB19,12,1,,209.2,5,167.36,188.28,313.80,,,,,,,,
847,test001,FLW-B-DB20,12,1B,,209.2,5,167.36,188.28,313.80,,,,,,,,
847,test001,FLW-B-DB21,12,2,,209.2,5,167.36,188.28,313.80,,,,,,,,
847,test001,FLW-B-DB22,12,3,,209.2,5,167.36,188.28,313.80,,,,,,,,
847,test001,FLW-B-DB23,12,4,,209.2,5,167.36,188.28,313.80,,,,,,,,
847,test001,FLW-B-DB24,12,6,,209.2,5,167.36,188.28,313.80,,,,,,,,
847,test001,FLW-B-DB25,12,8,,209.2,5,167.36,188.28,313.80,,,,,,,,
847,test001,FLW-B-DB26,12,9,,209.2,5,167.36,188.28,313.80,,,,,,,,
847,test001,FLW-B-DB27,12,10,,209.2,5,167.36,188.28,313.80,,,,,,,,
847,test001,FLW-B-DB28,12,12,,219.2,5,175.36,197.28,328.80,,,,,,,,
847,test001,FLW-B-DB29,12,14,,219.2,5,175.36,197.28,328.80,,,,,,,,
847,test001,FLW-B-DB30,12,16,,219.2,5,175.36,197.28,328.80,,,,,,,,
847,test001,FLW-B-DB31,12,18,,219.2,5,175.36,197.28,328.80,,,,,,,,
847,test001,FLW-B-DB32,12,22,,219.2,5,175.36,197.28,328.80,,,,,,,,
847,test001,FLW-B-DB33,12,24,,219.2,5,175.36,197.28,328.80,,,,,,,,
847,test001,FLW-B-DB34,12,25,,219.2,5,175.36,197.28,328.80,,,,,,,,
847,test001,FLW-B-DB35,12,27A,,219.2,5,175.36,197.28,328.80,,,,,,,,
847,test001,FLW-B-DB36,14,1,,214.2,5,171.36,192.78,321.30,,,,,,,,
847,test001,FLW-B-DB37,14,1B,,214.2,5,171.36,192.78,321.30,,,,,,,,
847,test001,FLW-B-DB38,14,2,,214.2,5,171.36,192.78,321.30,,,,,,,,
847,test001,FLW-B-DB39,14,3,,214.2,5,171.36,192.78,321.30,,,,,,,,
847,test001,FLW-B-DB40,14,4,,214.2,5,171.36,192.78,321.30,,,,,,,,
847,test001,FLW-B-DB41,14,6,,214.2,5,171.36,192.78,321.30,,,,,,,,
847,test001,FLW-B-DB42,14,8,,214.2,5,171.36,192.78,321.30,,,,,,,,
847,test001,FLW-B-DB43,14,9,,214.2,5,171.36,192.78,321.30,,,,,,,,
847,test001,FLW-B-DB44,14,10,,214.2,5,171.36,192.78,321.30,,,,,,,,
847,test001,FLW-B-DB45,14,12,,224.2,5,179.36,201.78,336.30,,,,,,,,
847,test001,FLW-B-DB46,14,14,,224.2,5,179.36,201.78,336.30,,,,,,,,
847,test001,FLW-B-DB47,14,16,,224.2,5,179.36,201.78,336.30,,,,,,,,
847,test001,FLW-B-DB48,14,18,,224.2,5,179.36,201.78,336.30,,,,,,,,
847,test001,FLW-B-DB49,14,22,,224.2,5,179.36,201.78,336.30,,,,,,,,
847,test001,FLW-B-DB50,14,24,,224.2,5,179.36,201.78,336.30,,,,,,,,
847,test001,FLW-B-DB51,14,25,,224.2,5,179.36,201.78,336.30,,,,,,,,
847,test001,FLW-B-DB52,14,27A,,224.2,5,179.36,201.78,336.30,,,,,,,,
847,test001,FLW-B-DB53,16,1,,229.2,5,183.36,206.28,343.80,,,,,,,,
847,test001,FLW-B-DB54,16,1B,,229.2,5,183.36,206.28,343.80,,,,,,,,
847,test001,FLW-B-DB55,16,2,,229.2,5,183.36,206.28,343.80,,,,,,,,
847,test001,FLW-B-DB56,16,3,,229.2,5,183.36,206.28,343.80,,,,,,,,
847,test001,FLW-B-DB57,16,4,,229.2,5,183.36,206.28,343.80,,,,,,,,
847,test001,FLW-B-DB58,16,6,,229.2,5,183.36,206.28,343.80,,,,,,,,
847,test001,FLW-B-DB59,16,8,,229.2,5,183.36,206.28,343.80,,,,,,,,
847,test001,FLW-B-DB60,16,9,,229.2,5,183.36,206.28,343.80,,,,,,,,
847,test001,FLW-B-DB61,16,10,,229.2,5,183.36,206.28,343.80,,,,,,,,
847,test001,FLW-B-DB62,16,12,,239.2,5,191.36,215.28,358.80,,,,,,,,
847,test001,FLW-B-DB63,16,14,,239.2,5,191.36,215.28,358.80,,,,,,,,
847,test001,FLW-B-DB64,16,16,,239.2,5,191.36,215.28,358.80,,,,,,,,
847,test001,FLW-B-DB65,16,18,,239.2,5,191.36,215.28,358.80,,,,,,,,
847,test001,FLW-B-DB66,16,22,,239.2,5,191.36,215.28,358.80,,,,,,,,
847,test001,FLW-B-DB67,16,24,,239.2,5,191.36,215.28,358.80,,,,,,,,
847,test001,FLW-B-DB68,16,25,,239.2,5,191.36,215.28,358.80,,,,,,,,
847,test001,FLW-B-DB69,16,27A,,239.2,5,191.36,215.28,358.80,,,,,,,,
847,test001,FLW-B-DB70,18,1,,254.2,5,203.36,228.78,381.30,,,,,,,,
847,test001,FLW-B-DB71,18,1B,,254.2,5,203.36,228.78,381.30,,,,,,,,
847,test001,FLW-B-DB72,18,2,,254.2,5,203.36,228.78,381.30,,,,,,,,
847,test001,FLW-B-DB73,18,3,,254.2,5,203.36,228.78,381.30,,,,,,,,
847,test001,FLW-B-DB74,18,4,,254.2,5,203.36,228.78,381.30,,,,,,,,
847,test001,FLW-B-DB75,18,6,,254.2,5,203.36,228.78,381.30,,,,,,,,
847,test001,FLW-B-DB76,18,8,,254.2,5,203.36,228.78,381.30,,,,,,,,
847,test001,FLW-B-DB77,18,9,,254.2,5,203.36,228.78,381.30,,,,,,,,
847,test001,FLW-B-DB78,18,10,,254.2,5,203.36,228.78,381.30,,,,,,,,
847,test001,FLW-B-DB79,18,12,,264.2,5,211.36,237.78,396.30,,,,,,,,
847,test001,FLW-B-DB80,18,14,,264.2,5,211.36,237.78,396.30,,,,,,,,
847,test001,FLW-B-DB81,18,16,,264.2,5,211.36,237.78,396.30,,,,,,,,
847,test001,FLW-B-DB82,18,18,,264.2,5,211.36,237.78,396.30,,,,,,,,
847,test001,FLW-B-DB83,18,22,,264.2,5,211.36,237.78,396.30,,,,,,,,
847,test001,FLW-B-DB84,18,24,,264.2,5,211.36,237.78,396.30,,,,,,,,
847,test001,FLW-B-DB85,18,25,,264.2,5,211.36,237.78,396.30,,,,,,,,
847,test001,FLW-B-DB86,18,27A,,264.2,5,211.36,237.78,396.30,,,,,,,,
848,test1,,,,,,,0.00,0.00,0.00,,,,,,,,
262,test111,test,,2,,100,100,50.00,50.00,200.00,,,,,,,,
698,TRACY,TRACY,,001B,Inch,,,0.00,0.00,0.00,,,,,,,,
631,VANESSA,VANESSA,10,20,Inch,40,50,20.00,20.00,80.00,,,,,,,,
779,VIOLET,VIOLET,,1,Inch,22.5,22.5,11.25,11.25,45.00,,,,,,,,
716,VIVIAN,VIVIAN,,,Inch,,,0.00,0.00,0.00,,,,,,,,
609,WB18 ,WB18,,P4_30,Inch,113.7,113.7,56.85,56.85,227.40,,,,,,,,
609,WB18 ,WB18,,1,,107.7,26,53.85,53.85,215.40,,,,,,,,
609,WB18 ,WB18,,001B,,107.7,37,53.85,53.85,215.40,,,,,,,,
609,WB18 ,WB18,,2,,107.7,25,53.85,53.85,215.40,,,,,,,,
609,WB18 ,WB18,,4,,107.7,7,53.85,53.85,215.40,,,,,,,,
609,WB18 ,WB18,,27,,107.7,0,53.85,53.85,215.40,,,,,,,,
609,WB18 ,WB18,,30,,107.7,23,53.85,53.85,215.40,,,,,,,,
609,WB18 ,WB18,,33,,107.7,9,53.85,53.85,215.40,,,,,,,,
609,WB18 ,WB18,,P1B_27,,113.7,27,56.85,56.85,227.40,,,,,,,,
609,WB18 ,WB18,,P1B_30,,113.7,36,56.85,56.85,227.40,,,,,,,,
609,WB18 ,WB18,,P1B_33,,113.7,4,56.85,56.85,227.40,,,,,,,,
609,WB18 ,WB18,,P1B_350,,113.7,22,56.85,56.85,227.40,,,,,,,,
609,WB18 ,WB18,,P1B_99J,,113.7,10,56.85,56.85,227.40,,,,,,,,
609,WB18 ,WB18,,P1B_BG,,113.7,9,56.85,56.85,227.40,,,,,,,,
609,WB18 ,WB18,,P27_613,,119.7,12,59.85,59.85,239.40,,,,,,,,
609,WB18 ,WB18,,P30_144,,119.7,18,59.85,59.85,239.40,,,,,,,,
609,WB18 ,WB18,,P4_27,,113.7,23,56.85,56.85,227.40,,,,,,,,
609,WB18 ,WB18,,P4_30,,113.7,10,56.85,56.85,227.40,,,,,,,,
642,WW BRD ,,,,Inch,,,0.00,0.00,0.00,,,,,,,,
770,WW08 ,WW08,,1,Inch,21.75,21.75,10.88,10.88,43.50,,,,,,,,
764,WW12,WW12,,2,Inch,66.6,66.6,33.30,33.30,133.20,,,,,,,,
762,WW14 ,WW14,,P4_30,Inch,81,81,40.50,40.50,162.00,,,,,,,,
639,Y BRD,,,,Inch,,,0.00,0.00,0.00,,,,,,,,
643,YK PONY ,,,,Inch,,,0.00,0.00,0.00,,,,,,,,
719,YN AFRO,YN AFRO,,RAINBOW,,,3,5,5,30,,,,,,,,
719,YN AFRO,YN AFRO,,RED,,,5,5,5,30,,,,,,,,
719,YN AFRO,YN AFRO,,YELLOW,,,10,5,5,30,,,,,,,,
740,YUNA,YUNA,,1,,,4,24,24,144,,,,,,,,
740,YUNA,YUNA,,2,,,9,24,24,144,,,,,,,,
740,YUNA,YUNA,,P1B_33,,,7,24,24,144,,,,,,,,
747,WG-003,WG-003,,1,,,64,20.8,20.8,78,,,,,,,,
747,WG-003,WG-003,,2,,,5,20.8,20.8,78,,,,,,,,
747,WG-003,WG-003,,001B,,,14,20.8,20.8,78,,,,,,,,
747,WG-003,WG-003,,P1B_27S,,,10,20.8,20.8,78,,,,,,,,
747,WG-003,WG-003,,P1B_30,,,21,20.8,20.8,78,,,,,,,,
747,WG-003,WG-003,,P1B_33,,,23,20.8,20.8,78,,,,,,,,
747,WG-003,WG-003,,P1B_350,,,6,20.8,20.8,78,,,,,,,,
747,WG-003,WG-003,,P27_613,,,9,20.8,20.8,78,,,,,,,,
747,WG-003,WG-003,,P4_27,,,3,20.8,20.8,78,,,,,,,,
747,WG-003,WG-003,,P4_30,,,29,20.8,20.8,78,,,,,,,,
744,WG-004,WG-004,,1,,,37,22.4,22.4,84,,,,,,,,
744,WG-004,WG-004,,2,,,12,22.4,22.4,84,,,,,,,,
744,WG-004,WG-004,,001B,,,17,22.4,22.4,84,,,,,,,,
744,WG-004,WG-004,,P1B_27S,,,11,22.4,22.4,84,,,,,,,,
744,WG-004,WG-004,,P1B_350,,,7,22.4,22.4,84,,,,,,,,
744,WG-004,WG-004,,P4_27,,,2,22.4,22.4,84,,,,,,,,
744,WG-004,WG-004,,PH4_30_27,,,2,22.4,22.4,84,,,,,,,,
737,WG-005,WG-005,,1,,,31,28,28,105,,,,,,,,
737,WG-005,WG-005,,2,,,12,28,28,105,,,,,,,,
737,WG-005,WG-005,,4,,,2,28,28,105,,,,,,,,
737,WG-005,WG-005,,P1B_27S,,,3,28,28,105,,,,,,,,
737,WG-005,WG-005,,P1B_350,,,3,28,28,105,,,,,,,,
737,WG-005,WG-005,,P27_613,,,17,28,28,105,,,,,,,,
737,WG-005,WG-005,,P4_30,,,19,28,28,105,,,,,,,,
737,WG-005,WG-005,,PH4_30_27,,,2,28,28,105,,,,,,,,
736,WG-006,WG-006,,1,,,2,22.4,22.4,84,,,,,,,,
736,WG-006,WG-006,,P1B_350,,,11,22.4,22.4,84,,,,,,,,
